"NFGOVCOFOG_FUNCTION","Government function","NFGOVCOFOG_ITEM","Item","NFGOVCOFOG_SECTOR","Institutional sector","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"F10_7","10.7 Social exclusion n.e.c.","TOT","Total government expenditure","S1312","Communities and regions","A","Annual","2017","2017",405.6,,
"F10_7","10.7 Social exclusion n.e.c.","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1312","Communities and regions","A","Annual","2017","2017",0.9,,
"F10_7","10.7 Social exclusion n.e.c.","D1","Compensation of employees (D.1)","S1312","Communities and regions","A","Annual","2017","2017",43,,
"F10_7","10.7 Social exclusion n.e.c.","D3","Subsidies (D.3)","S1312","Communities and regions","A","Annual","2017","2017",0,,
"F10_7","10.7 Social exclusion n.e.c.","D4","Property income paid (D.4)","S1312","Communities and regions","A","Annual","2017","2017",0,,
"F10_7","10.7 Social exclusion n.e.c.","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312","Communities and regions","A","Annual","2017","2017",132.6,,
"F10_7","10.7 Social exclusion n.e.c.","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312","Communities and regions","A","Annual","2017","2017",30.2,,
"F10_7","10.7 Social exclusion n.e.c.","D7","Other current transfers (D.7)","S1312","Communities and regions","A","Annual","2017","2017",190.5,,
"F10_7","10.7 Social exclusion n.e.c.","D9","Capital transfers (D.9)","S1312","Communities and regions","A","Annual","2017","2017",8.3,,
"F10_7","10.7 Social exclusion n.e.c.","P3","Final consumption expenditure (P.3)","S1312","Communities and regions","A","Annual","2017","2017",152.7,,
"F10_8","10.8 R&D Social protection","TOT","Total government expenditure","S1312","Communities and regions","A","Annual","2017","2017",3,,
"F10_8","10.8 R&D Social protection","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1312","Communities and regions","A","Annual","2017","2017",0,,
"F10_8","10.8 R&D Social protection","D1","Compensation of employees (D.1)","S1312","Communities and regions","A","Annual","2017","2017",0,,
"F10_8","10.8 R&D Social protection","D3","Subsidies (D.3)","S1312","Communities and regions","A","Annual","2017","2017",0,,
"F10_8","10.8 R&D Social protection","D4","Property income paid (D.4)","S1312","Communities and regions","A","Annual","2017","2017",0,,
"F10_8","10.8 R&D Social protection","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312","Communities and regions","A","Annual","2017","2017",0,,
"F10_8","10.8 R&D Social protection","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312","Communities and regions","A","Annual","2017","2017",0,,
"F10_8","10.8 R&D Social protection","D7","Other current transfers (D.7)","S1312","Communities and regions","A","Annual","2017","2017",3,,
"F10_8","10.8 R&D Social protection","D9","Capital transfers (D.9)","S1312","Communities and regions","A","Annual","2017","2017",0,,
"F10_8","10.8 R&D Social protection","P3","Final consumption expenditure (P.3)","S1312","Communities and regions","A","Annual","2017","2017",0,,
"F10_9","10.9 Social protection n.e.c.","TOT","Total government expenditure","S1312","Communities and regions","A","Annual","2017","2017",465.8,,
"F10_9","10.9 Social protection n.e.c.","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1312","Communities and regions","A","Annual","2017","2017",2.2,,
"F10_9","10.9 Social protection n.e.c.","D1","Compensation of employees (D.1)","S1312","Communities and regions","A","Annual","2017","2017",47.4,,
"F10_9","10.9 Social protection n.e.c.","D3","Subsidies (D.3)","S1312","Communities and regions","A","Annual","2017","2017",137.4,,
"F10_9","10.9 Social protection n.e.c.","D4","Property income paid (D.4)","S1312","Communities and regions","A","Annual","2017","2017",0,,
"F10_9","10.9 Social protection n.e.c.","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312","Communities and regions","A","Annual","2017","2017",28.8,,
"F10_9","10.9 Social protection n.e.c.","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312","Communities and regions","A","Annual","2017","2017",40.2,,
"F10_9","10.9 Social protection n.e.c.","D7","Other current transfers (D.7)","S1312","Communities and regions","A","Annual","2017","2017",203.7,,
"F10_9","10.9 Social protection n.e.c.","D9","Capital transfers (D.9)","S1312","Communities and regions","A","Annual","2017","2017",6,,
"F10_9","10.9 Social protection n.e.c.","P3","Final consumption expenditure (P.3)","S1312","Communities and regions","A","Annual","2017","2017",87.5,,
"F01","01 General public services","TOT","Total government expenditure","S1312_DE","German community","A","Annual","2017","2017",40.7,,
"F06_2","06.2 Community development","TOT","Total government expenditure","S1312_DE","German community","A","Annual","2017","2017",0,,
"F01_4","01.4 Basic research","D1","Compensation of employees (D.1)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F06_6","06.6 Housing and community amenities n.e.c.","D1","Compensation of employees (D.1)","S1312_VGC","Commission of the Flemish community","A","Annual","2017","2017",0,,
"F01_8","01.8 Transfers of a general character between different levels of government","TOT","Total government expenditure","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0.5,,
"F07_3","07.3 Hospital services","TOT","Total government expenditure","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",28,,
"F02_3","02.3 Foreign military aid","D1","Compensation of employees (D.1)","S1312_JCC","Joint Community Commission","A","Annual","2017","2017",0,,
"F08","08 Recreation, culture and religion","D1","Compensation of employees (D.1)","S1312_VGC","Commission of the Flemish community","A","Annual","2017","2017",13.1,,
"F04_3","04.3 Fuel and energy","TOT","Total government expenditure","S1312_WL","Walloon region","A","Annual","2017","2017",23.6,,
"F03_1","03.1 Police services","TOT","Total government expenditure","S1312_VGC","Commission of the Flemish community","A","Annual","2017","2017",0,,
"F03_5","03.5 R&D Public order and safety","D1","Compensation of employees (D.1)","S1312_JCC","Joint Community Commission","A","Annual","2017","2017",0,,
"F02_5","02.5 Defence n.e.c.","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_VL","Flemish community","A","Annual","2017","2017",0,,
"F04_7","04.7 Other industries","D1","Compensation of employees (D.1)","S1312_DE","German community","A","Annual","2017","2017",0,,
"F05_1","05.1 Waste management","TOT","Total government expenditure","S1312_BX","Brussels Capital region","A","Annual","2017","2017",229.5,,
"F04_2","04.2 Agriculture, forestry, fishing and hunting","TOT","Total government expenditure","S1312_JCC","Joint Community Commission","A","Annual","2017","2017",0,,
"F04","04 Economic affairs","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_VL","Flemish community","A","Annual","2017","2017",368.2,,
"F05_5","05.5 R&D Environmental protection","D1","Compensation of employees (D.1)","S1312_DE","German community","A","Annual","2017","2017",0,,
"F10_2","10.2 Old age","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_FR","French community","A","Annual","2017","2017",2128.8,,
"F07_1","07.1 Medical products, appliances and equipment","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_JCC","Joint Community Commission","A","Annual","2017","2017",0,,
"F08_2","08.2 Cultural services","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_NA","Not allocated","A","Annual","2017","2017",0,,
"F08_4","08.4 Religious and other community services","TOT","Total government expenditure","S1312_JCC","Joint Community Commission","A","Annual","2017","2017",0,,
"F04_9","04.9 Economic affairs n.e.c.","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F09_1","09.1 Pre-primary and primary education","D1","Compensation of employees (D.1)","S1312_NA","Not allocated","A","Annual","2017","2017",0,,
"F09_3","09.3 Post-secondary non-tertiary education","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_VL","Flemish community","A","Annual","2017","2017",0,,
"F06","06 Housing","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_VGC","Commission of the Flemish community","A","Annual","2017","2017",0,,
"F09_5","09.5 Education not definable by level","TOT","Total government expenditure","S1312_NA","Not allocated","A","Annual","2017","2017",129.6,,
"F10","10 Social protection","D1","Compensation of employees (D.1)","S1312_NA","Not allocated","A","Annual","2017","2017",3.4,,
"F06_6","06.6 Housing and community amenities n.e.c.","D3","Subsidies (D.3)","S1312_BX","Brussels Capital region","A","Annual","2017","2017",0,,
"F08","08 Recreation, culture and religion","D3","Subsidies (D.3)","S1312_BX","Brussels Capital region","A","Annual","2017","2017",0,,
"F04_7","04.7 Other industries","D3","Subsidies (D.3)","S1312_FR","French community","A","Annual","2017","2017",0,,
"F06_3","06.3 Water supply","TOT","Total government expenditure","S1312_VL","Flemish community","A","Annual","2017","2017",146,,
"F07","07 Health","D1","Compensation of employees (D.1)","S1312_FR","French community","A","Annual","2017","2017",66.4,,
"F05_5","05.5 R&D Environmental protection","D3","Subsidies (D.3)","S1312_FR","French community","A","Annual","2017","2017",0,,
"F01_4","01.4 Basic research","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_NA","Not allocated","A","Annual","2017","2017",0,,
"F02","02 Defence","TOT","Total government expenditure","S1312_VL","Flemish community","A","Annual","2017","2017",0,,
"F02_4","02.4 R&D Defence","D1","Compensation of employees (D.1)","S1312_WL","Walloon region","A","Annual","2017","2017",0,,
"F07_4","07.4 Public health services","TOT","Total government expenditure","S1312_FR","French community","A","Annual","2017","2017",105.5,,
"F08_1","08.1 Recreational and sporting services","D1","Compensation of employees (D.1)","S1312_FR","French community","A","Annual","2017","2017",28.7,,
"F01_6","01.6 General public services n.e.c.","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_JCC","Joint Community Commission","A","Annual","2017","2017",0,,
"F03_2","03.2 Fire-protection services","TOT","Total government expenditure","S1312_FR","French community","A","Annual","2017","2017",0,,
"F03_6","03.6 Public order and safety n.e.c.","D1","Compensation of employees (D.1)","S1312_WL","Walloon region","A","Annual","2017","2017",0,,
"F09_2","09.2 Secondary education","D3","Subsidies (D.3)","S1312_VL","Flemish community","A","Annual","2017","2017",0.1,,
"F08_5","08.5 R&D Recreation, culture and religion","TOT","Total government expenditure","S1312_WL","Walloon region","A","Annual","2017","2017",1.2,,
"F09_2","09.2 Secondary education","D1","Compensation of employees (D.1)","S1312_BX","Brussels Capital region","A","Annual","2017","2017",0,,
"F10_1","10.1 Sickness and disability","D3","Subsidies (D.3)","S1312_VL","Flemish community","A","Annual","2017","2017",44.1,,
"F09_6","09.6 Subsidiary services to education","TOT","Total government expenditure","S1312_BX","Brussels Capital region","A","Annual","2017","2017",0,,
"F10_1","10.1 Sickness and disability","D1","Compensation of employees (D.1)","S1312_BX","Brussels Capital region","A","Annual","2017","2017",0,,
"F01_5","01.5 R&D General public services","D1","Compensation of employees (D.1)","S1312_VL","Flemish community","A","Annual","2017","2017",12.1,,
"F10_9","10.9 Social protection n.e.c.","D3","Subsidies (D.3)","S1312_WL","Walloon region","A","Annual","2017","2017",0,,
"F10_5","10.5 Unemployment","TOT","Total government expenditure","S1312_DE","German community","A","Annual","2017","2017",0,,
"F10_9","10.9 Social protection n.e.c.","D1","Compensation of employees (D.1)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F09_2","09.2 Secondary education","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_BX","Brussels Capital region","A","Annual","2017","2017",0,,
"F08_3","08.3 Broadcasting and publishing services","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_VGC","Commission of the Flemish community","A","Annual","2017","2017",0,,
"F04_7","04.7 Other industries","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_DE","German community","A","Annual","2017","2017",0,,
"F07_1","07.1 Medical products, appliances and equipment","D3","Subsidies (D.3)","S1312_DE","German community","A","Annual","2017","2017",0,,
"F04_1","04.1 General economic, commercial and labour affairs","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_JCC","Joint Community Commission","A","Annual","2017","2017",0,,
"F10_9","10.9 Social protection n.e.c.","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F02_5","02.5 Defence n.e.c.","D3","Subsidies (D.3)","S1312_VGC","Commission of the Flemish community","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_NA","Not allocated","A","Annual","2017","2017",0,,
"F02_4","02.4 R&D Defence","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_WL","Walloon region","A","Annual","2017","2017",0,,
"F04_9","04.9 Economic affairs n.e.c.","D3","Subsidies (D.3)","S1312_WL","Walloon region","A","Annual","2017","2017",0,,
"F01_7","01.7 Public debt transactions","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F10_4","10.4 Family and children","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_FR","French community","A","Annual","2017","2017",41.3,,
"F10_4","10.4 Family and children","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_DE","German community","A","Annual","2017","2017",61.1,,
"F09_1","09.1 Pre-primary and primary education","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_NA","Not allocated","A","Annual","2017","2017",0,,
"F07_5","07.5 R&D Health","TOT","Total government expenditure","S1312_NA","Not allocated","A","Annual","2017","2017",0,,
"F08_4","08.4 Religious and other community services","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_WL","Walloon region","A","Annual","2017","2017",0,,
"F10","10 Social protection","D3","Subsidies (D.3)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",46.4,,
"F06_6","06.6 Housing and community amenities n.e.c.","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_VGC","Commission of the Flemish community","A","Annual","2017","2017",0,,
"F09_3","09.3 Post-secondary non-tertiary education","D3","Subsidies (D.3)","S1312_VGC","Commission of the Flemish community","A","Annual","2017","2017",0,,
"F01_4","01.4 Basic research","D3","Subsidies (D.3)","S1312_WL","Walloon region","A","Annual","2017","2017",0,,
"F08_3","08.3 Broadcasting and publishing services","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_BX","Brussels Capital region","A","Annual","2017","2017",0,,
"F02_1","02.1 Military defence","D1","Compensation of employees (D.1)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F09_2","09.2 Secondary education","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_VGC","Commission of the Flemish community","A","Annual","2017","2017",0,,
"F02_5","02.5 Defence n.e.c.","TOT","Total government expenditure","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F01_2","01.2 Foreign economic aid","TOT","Total government expenditure","S1312_JCC","Joint Community Commission","A","Annual","2017","2017",0.7,,
"F04_1","04.1 General economic, commercial and labour affairs","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_DE","German community","A","Annual","2017","2017",1.1,,
"F04_7","04.7 Other industries","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_JCC","Joint Community Commission","A","Annual","2017","2017",0,,
"F03_5","03.5 R&D Public order and safety","D3","Subsidies (D.3)","S1312_DE","German community","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F04_4","04.4 Mining, manufacturing and construction","D1","Compensation of employees (D.1)","S1312_JCC","Joint Community Commission","A","Annual","2017","2017",0,,
"F10_9","10.9 Social protection n.e.c.","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_NA","Not allocated","A","Annual","2017","2017",0,,
"F01_8","01.8 Transfers of a general character between different levels of government","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_VL","Flemish community","A","Annual","2017","2017",0,,
"F04_8","04.8 R&D Economic affairs","TOT","Total government expenditure","S1312_JCC","Joint Community Commission","A","Annual","2017","2017",0,,
"F01_7","01.7 Public debt transactions","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_WL","Walloon region","A","Annual","2017","2017",100.2,,
"F02_4","02.4 R&D Defence","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F04_2","04.2 Agriculture, forestry, fishing and hunting","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_WL","Walloon region","A","Annual","2017","2017",0,,
"F05_4","05.4 Protection of biodiversity and landscape","D3","Subsidies (D.3)","S1312_VGC","Commission of the Flemish community","A","Annual","2017","2017",0,,
"F04_8","04.8 R&D Economic affairs","D3","Subsidies (D.3)","S1312_NA","Not allocated","A","Annual","2017","2017",0,,
"F05_4","05.4 Protection of biodiversity and landscape","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_VL","Flemish community","A","Annual","2017","2017",0,,
"F04_8","04.8 R&D Economic affairs","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_WL","Walloon region","A","Annual","2017","2017",0,,
"F01_3","01.3 General services","D3","Subsidies (D.3)","S1312_NA","Not allocated","A","Annual","2017","2017",0,,
"F01_3","01.3 General services","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_WL","Walloon region","A","Annual","2017","2017",0,,
"F06_1","06.1 Housing development","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_FR","French community","A","Annual","2017","2017",0,,
"F07","07 Health","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_FR","French community","A","Annual","2017","2017",5.6,,
"F06_1","06.1 Housing development","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_DE","German community","A","Annual","2017","2017",0,,
"F07","07 Health","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_DE","German community","A","Annual","2017","2017",0,,
"F07_6","07.6 Health n.e.c.","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_WL","Walloon region","A","Annual","2017","2017",0,,
"F07_6","07.6 Health n.e.c.","D3","Subsidies (D.3)","S1312_NA","Not allocated","A","Annual","2017","2017",0,,
"F09_8","09.8 Education n.e.c.","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_DE","German community","A","Annual","2017","2017",0,,
"F07_4","07.4 Public health services","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F02","02 Defence","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_DE","German community","A","Annual","2017","2017",0,,
"F04_5","04.5 Transport","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F08_6","08.6 Recreation, culture and religion n.e.c.","D3","Subsidies (D.3)","S1312_BX","Brussels Capital region","A","Annual","2017","2017",0,,
"F03_2","03.2 Fire-protection services","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F05_3","05.3 Pollution abatement","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_VGC","Commission of the Flemish community","A","Annual","2017","2017",0,,
"F05_3","05.3 Pollution abatement","D3","Subsidies (D.3)","S1312_VL","Flemish community","A","Annual","2017","2017",8.7,,
"F10_6","10.6 Housing","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_BX","Brussels Capital region","A","Annual","2017","2017",22.7,,
"F04_4","04.4 Mining, manufacturing and construction","D3","Subsidies (D.3)","S1312_DE","German community","A","Annual","2017","2017",0,,
"F04_6","04.6 Communication","TOT","Total government expenditure","S1312_VL","Flemish community","A","Annual","2017","2017",0,,
"F01_2","01.2 Foreign economic aid","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_JCC","Joint Community Commission","A","Annual","2017","2017",0,,
"F05_2","05.2 Waste water management","D3","Subsidies (D.3)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F10_5","10.5 Unemployment","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_NA","Not allocated","A","Annual","2017","2017",0,,
"F06_2","06.2 Community development","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_NA","Not allocated","A","Annual","2017","2017",0,,
"F09_7","09.7 R&D Education","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_WL","Walloon region","A","Annual","2017","2017",0,,
"F09_3","09.3 Post-secondary non-tertiary education","TOT","Total government expenditure","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F09_7","09.7 R&D Education","D3","Subsidies (D.3)","S1312_DE","German community","A","Annual","2017","2017",0,,
"F07_3","07.3 Hospital services","D3","Subsidies (D.3)","S1312_VGC","Commission of the Flemish community","A","Annual","2017","2017",0,,
"F09_7","09.7 R&D Education","D1","Compensation of employees (D.1)","S1312_JCC","Joint Community Commission","A","Annual","2017","2017",0,,
"F01_2","01.2 Foreign economic aid","D3","Subsidies (D.3)","S1312_FR","French community","A","Annual","2017","2017",0,,
"F10_2","10.2 Old age","TOT","Total government expenditure","S1312_VGC","Commission of the Flemish community","A","Annual","2017","2017",8.7,,
"F10_5","10.5 Unemployment","D3","Subsidies (D.3)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F07_1","07.1 Medical products, appliances and equipment","D1","Compensation of employees (D.1)","S1312_JCC","Joint Community Commission","A","Annual","2017","2017",0,,
"F06_2","06.2 Community development","D3","Subsidies (D.3)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F08_6","08.6 Recreation, culture and religion n.e.c.","D1","Compensation of employees (D.1)","S1312_VGC","Commission of the Flemish community","A","Annual","2017","2017",0,,
"F04_9","04.9 Economic affairs n.e.c.","TOT","Total government expenditure","S1312_FR","French community","A","Annual","2017","2017",0,,
"F05_3","05.3 Pollution abatement","D1","Compensation of employees (D.1)","S1312_BX","Brussels Capital region","A","Annual","2017","2017",0,,
"F03_4","03.4 Prisons","TOT","Total government expenditure","S1312_DE","German community","A","Annual","2017","2017",0,,
"F03_2","03.2 Fire-protection services","D3","Subsidies (D.3)","S1312_WL","Walloon region","A","Annual","2017","2017",0,,
"F04_1","04.1 General economic, commercial and labour affairs","D1","Compensation of employees (D.1)","S1312_DE","German community","A","Annual","2017","2017",5.3,,
"F01_2","01.2 Foreign economic aid","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_DE","German community","A","Annual","2017","2017",0,,
"F06","06 Housing","TOT","Total government expenditure","S1312_WL","Walloon region","A","Annual","2017","2017",117.4,,
"F04_5","04.5 Transport","TOT","Total government expenditure","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F09_6","09.6 Subsidiary services to education","D1","Compensation of employees (D.1)","S1312_VL","Flemish community","A","Annual","2017","2017",203.4,,
"F09","09 Education","D1","Compensation of employees (D.1)","S1312_FR","French community","A","Annual","2017","2017",6884.1,,
"F06_3","06.3 Water supply","D3","Subsidies (D.3)","S1312_FR","French community","A","Annual","2017","2017",0,,
"F07_2","07.2 Outpatient services","D1","Compensation of employees (D.1)","S1312_WL","Walloon region","A","Annual","2017","2017",0,,
"F05_1","05.1 Waste management","D1","Compensation of employees (D.1)","S1312_VL","Flemish community","A","Annual","2017","2017",13.8,,
"F04_5","04.5 Transport","D1","Compensation of employees (D.1)","S1312_WL","Walloon region","A","Annual","2017","2017",493.1,,
"F09_4","09.4 Tertiary education","TOT","Total government expenditure","S1312_VL","Flemish community","A","Annual","2017","2017",2176.9,,
"F08_3","08.3 Broadcasting and publishing services","D3","Subsidies (D.3)","S1312_VL","Flemish community","A","Annual","2017","2017",3,,
"F09_8","09.8 Education n.e.c.","D1","Compensation of employees (D.1)","S1312_FR","French community","A","Annual","2017","2017",135.4,,
"F03","03 Public order and safety","D3","Subsidies (D.3)","S1312_FR","French community","A","Annual","2017","2017",0,,
"F07_6","07.6 Health n.e.c.","TOT","Total government expenditure","S1312_WL","Walloon region","A","Annual","2017","2017",8.3,,
"F07_4","07.4 Public health services","D3","Subsidies (D.3)","S1312_WL","Walloon region","A","Annual","2017","2017",0,,
